"phylum","class","order","family","genus","species"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Trimium","Trimium brevicorne"
"Chordata","Actinopteri","Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa brevipes"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa erythropus"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa flavipes"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa glareola"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa melanoleuca"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa nebularia"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa ochropus"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa solitaria"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa stagnatilis"
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa totanus"
"Arthropoda","Insecta","Coleoptera","Dermestidae","Trinodes","Trinodes hirtus"
"Arthropoda","Insecta","Phthiraptera","Menoponidae","Trinoton","Trinoton querquedulae"
"Arthropoda","Insecta","Lepidoptera","Hepialidae","Triodia","Triodia sylvina"
"Nematoda","Chromadorea","Strongylida","Strongylidae","Triodontophorus","Triodontophorus brevicauda"
"Nematoda","Chromadorea","Strongylida","Strongylidae","Triodontophorus","Triodontophorus minor"
"Nematoda","Chromadorea","Strongylida","Strongylidae","Triodontophorus","Triodontophorus serratus"
"Arthropoda","Insecta","Hemiptera","Pseudococcidae","Trionymus","Trionymus aberrans"
"Arthropoda","Insecta","Hemiptera","Pseudococcidae","Trionymus","Trionymus bambusae"
"Arthropoda","Insecta","Hemiptera","Pseudococcidae","Trionymus","Trionymus perrisii"
"Arthropoda","Insecta","Hemiptera","Pseudococcidae","Trionymus","Trionymus thulensis"
"Arthropoda","Branchiopoda","Notostraca","Triopsidae","Triops","Triops cancriformis"
"Arthropoda","Insecta","Hymenoptera","Braconidae","Trioxys","Trioxys auctus"
"Arthropoda","Insecta","Hymenoptera","Braconidae","Trioxys","Trioxys betulae"
"Arthropoda","Insecta","Hymenoptera","Braconidae","Trioxys","Trioxys cirsii"
"Arthropoda","Insecta","Hymenoptera","Braconidae","Trioxys","Trioxys complanatus"
"Arthropoda","Insecta","Hymenoptera","Braconidae","Trioxys","Trioxys pallidus"
"Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza apicalis"
"Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza centranthi"
"Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza cerastii"
"Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza dispar"
"Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza flavipennis"
"Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza galii"
"Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza remota"
"Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza rhamni"
"Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza urticae"
"Arthropoda","Insecta","Diptera","Phoridae","Triphleba","Triphleba autumnalis"
"Arthropoda","Insecta","Diptera","Phoridae","Triphleba","Triphleba distinguenda"
"Arthropoda","Insecta","Diptera","Phoridae","Triphleba","Triphleba hyalinata"
"Arthropoda","Insecta","Diptera","Phoridae","Triphleba","Triphleba intermedia"
"Arthropoda","Insecta","Diptera","Phoridae","Triphleba","Triphleba lugubris"
"Arthropoda","Insecta","Diptera","Phoridae","Triphleba","Triphleba nudipalpis"
"Arthropoda","Insecta","Lepidoptera","Geometridae","Triphosa","Triphosa dubitata"
"Arthropoda","Insecta","Coleoptera","Mycetophagidae","Triphyllus","Triphyllus bicolor"
"Arthropoda","Insecta","Coleoptera","Erotylidae","Triplax","Triplax aenea"
"Arthropoda","Insecta","Coleoptera","Erotylidae","Triplax","Triplax lacordairii"
"Arthropoda","Insecta","Coleoptera","Erotylidae","Triplax","Triplax rufipes"
"Arthropoda","Insecta","Coleoptera","Erotylidae","Triplax","Triplax russica"
"Rotifera","Monogononta","Ploima","Euchlanidae","Tripleuchlanis","Tripleuchlanis plicata"
"Nematoda","Enoplea","Triplonchida","Tripylidae","Tripyla","Tripyla filicaudata"
"Nematoda","Enoplea","Triplonchida","Tripylidae","Tripyla","Tripyla setifera"
"Nematoda","Enoplea","Triplonchida","Tripylidae","Tripylella","Tripylella intermedia"
"Nematoda","Enoplea","Enoplida","Trischistomatidae","Tripylina","Tripylina arenicola"
"Arthropoda","Insecta","Hymenoptera","Braconidae","Triraphis","Triraphis tricolor"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Trisateles","Trisateles emortualis"
"Nematoda","Enoplea","Enoplida","Trischistomatidae","Trischistoma","Trischistoma monohystera"
"Arthropoda","Arachnida","Trombidiformes","Phytoptidae","Trisetacus","Trisetacus juniperinus"
"Arthropoda","Arachnida","Trombidiformes","Phytoptidae","Trisetacus","Trisetacus laricis"
"Arthropoda","Arachnida","Trombidiformes","Phytoptidae","Trisetacus","Trisetacus pini"
"Arthropoda","Arachnida","Trombidiformes","Phytoptidae","Trisetacus","Trisetacus quadrisetus"
"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus esmarkii"
"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus luscus"
"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus minutus"
"Arthropoda","Insecta","Diptera","Chironomidae","Trissopelopia","Trissopelopia longimana"
"Arthropoda","Arachnida","Sarcoptiformes","Cepheidae","Tritegeus","Tritegeus bifidatus"
"Arthropoda","Arachnida","Sarcoptiformes","Cepheidae","Tritegeus","Tritegeus bisulcatus"
"Bryozoa","Gymnolaemata","Ctenostomatida","Triticellidae","Triticella","Triticella flava"
"Bryozoa","Gymnolaemata","Ctenostomatida","Triticellidae","Triticella","Triticella pedicellata"
"Arthropoda","Insecta","Coleoptera","Erotylidae","Tritoma","Tritoma bipustulata"
"Arthropoda","Insecta","Hemiptera","Cydnidae","Tritomegas","Tritomegas bicolor"
"Arthropoda","Insecta","Hemiptera","Cydnidae","Tritomegas","Tritomegas sexmaculatus"
"Mollusca","Gastropoda","Nudibranchia","Tritoniidae","Tritonia","Tritonia hombergii"
"Mollusca","Gastropoda","Nudibranchia","Tritoniidae","Tritonia","Tritonia plebeia"
"Chordata","Amphibia","Caudata","Salamandridae","Triturus","Triturus carnifex"
"Chordata","Amphibia","Caudata","Salamandridae","Triturus","Triturus cristatus"
"Mollusca","Gastropoda","Littorinimorpha","Triviidae","Trivia","Trivia arctica"
"Mollusca","Gastropoda","Littorinimorpha","Triviidae","Trivia","Trivia monacha"
"Arthropoda","Insecta","Diptera","Tachinidae","Trixa","Trixa caerulescens"
"Arthropoda","Insecta","Diptera","Tachinidae","Trixa","Trixa conspersa"
"Arthropoda","Insecta","Coleoptera","Throscidae","Trixagus","Trixagus atticus"
"Arthropoda","Insecta","Coleoptera","Throscidae","Trixagus","Trixagus carinifrons"
"Arthropoda","Insecta","Coleoptera","Throscidae","Trixagus","Trixagus dermestoides"
"Arthropoda","Insecta","Coleoptera","Throscidae","Trixagus","Trixagus leseigneuri"
"Arthropoda","Insecta","Coleoptera","Throscidae","Trixagus","Trixagus obtusus"
"Annelida","Clitellata","Hirudinida","Erpobdellidae","Trocheta","Trocheta bykowskii"
"Annelida","Clitellata","Hirudinida","Erpobdellidae","Trocheta","Trocheta pseudodina"
"Annelida","Clitellata","Hirudinida","Erpobdellidae","Trocheta","Trocheta subviridis"
"Arthropoda","Arachnida","Araneae","Lycosidae","Trochosa","Trochosa robusta"
"Arthropoda","Arachnida","Araneae","Lycosidae","Trochosa","Trochosa ruricola"
"Arthropoda","Arachnida","Araneae","Lycosidae","Trochosa","Trochosa spinipalpis"
"Arthropoda","Arachnida","Araneae","Lycosidae","Trochosa","Trochosa terricola"
"Porifera","Demospongiae","Spongillida","Spongillidae","Trochospongilla","Trochospongilla horrida"
"Arthropoda","Insecta","Psocoptera","Trogiidae","Trogium","Trogium pulsatorium"
"Arthropoda","Insecta","Coleoptera","Dermestidae","Trogoderma","Trogoderma angustum"
"Arthropoda","Insecta","Coleoptera","Dermestidae","Trogoderma","Trogoderma glabrum"
"Arthropoda","Insecta","Coleoptera","Dermestidae","Trogoderma","Trogoderma granarium"
"Arthropoda","Insecta","Coleoptera","Dermestidae","Trogoderma","Trogoderma ornatum"
"Arthropoda","Insecta","Coleoptera","Dermestidae","Trogoderma","Trogoderma variabile"
"Arthropoda","Arachnida","Opiliones","Trogulidae","Trogulus","Trogulus closanicus"
"Arthropoda","Arachnida","Opiliones","Trogulidae","Trogulus","Trogulus nepaeformis"
"Arthropoda","Arachnida","Opiliones","Trogulidae","Trogulus","Trogulus tricarinatus"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Trogus","Trogus lapidator"
"Arthropoda","Insecta","Hemiptera","Pentatomidae","Troilus","Troilus luridus"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tromatobia","Tromatobia lineatoria"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tromatobia","Tromatobia oculatoria"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tromatobia","Tromatobia ornata"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tromatobia","Tromatobia ovivora"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tromatobia","Tromatobia variabilis"
"Arthropoda","Arachnida","Trombidiformes","Trombidiidae","Trombidium","Trombidium holosericeum"
"Nematoda","Chromadorea","Rhabditida","Telotylenchidae","Trophurus","Trophurus imperialis"
"Nematoda","Chromadorea","Rhabditida","Telotylenchidae","Trophurus","Trophurus sculptus"
"Arthropoda","Insecta","Coleoptera","Anthribidae","Tropideres","Tropideres albirostris"
"Arthropoda","Insecta","Diptera","Syrphidae","Tropidia","Tropidia scita"
"Arthropoda","Insecta","Hemiptera","Oxycarenidae","Tropidophlebia","Tropidophlebia costalis"
"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Tropinota","Tropinota hirta"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tropiphorus","Tropiphorus elevatus"
"Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Tropistethus","Tropistethus holosericus"
"Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","Tropocyclops","Tropocyclops prasinus"
"Arthropoda","Arachnida","Sarcoptiformes","Trouessartiidae","Trouessartia","Trouessartia microcaudata"
"Arthropoda","Arachnida","Sarcoptiformes","Trouessartiidae","Trouessartia","Trouessartia rosterii"
"Arthropoda","Insecta","Coleoptera","Trogidae","Trox","Trox hispidus"
"Arthropoda","Insecta","Coleoptera","Trogidae","Trox","Trox perlatus"
"Arthropoda","Insecta","Coleoptera","Trogidae","Trox","Trox sabulosus"
"Arthropoda","Insecta","Coleoptera","Trogidae","Trox","Trox scaber"
"Arthropoda","Arachnida","Araneae","Linyphiidae","Troxochrus","Troxochrus scabriculus"
"Mollusca","Gastropoda","Stylommatophora","Truncatellinidae","Truncatellina","Truncatellina cylindrica"
"Arthropoda","Insecta","Diptera","Tephritidae","Trupanea","Trupanea amoena"
"Arthropoda","Insecta","Diptera","Tephritidae","Trupanea","Trupanea stellata"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Trychosis","Trychosis tristator"
"Arthropoda","Insecta","Diptera","Tephritidae","Trypeta","Trypeta immaculata"
"Arthropoda","Hexanauplia","Apygophora","Trypetesidae","Trypetesa","Trypetesa lampas"
"Arthropoda","Insecta","Diptera","Sciomyzidae","Trypetoptera","Trypetoptera punctulata"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tryphon","Tryphon bidentatus"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tryphon","Tryphon obtusator"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tryphon","Tryphon rutilator"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tryphon","Tryphon signator"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tryphon","Tryphon thomsoni"
"Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Tryphosa","Tryphosa nana"
"Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Tryphosites","Tryphosites longipes"
"Arthropoda","Insecta","Coleoptera","Geotrupidae","Trypocopris","Trypocopris vernalis"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Trypodendron","Trypodendron domesticum"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Trypodendron","Trypodendron lineatum"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Trypodendron","Trypodendron signatum"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Trypophloeus","Trypophloeus binodulus"
"Arthropoda","Insecta","Hymenoptera","Crabronidae","Trypoxylon","Trypoxylon attenuatum"
"Arthropoda","Insecta","Hymenoptera","Crabronidae","Trypoxylon","Trypoxylon beaumonti"
"Arthropoda","Insecta","Hymenoptera","Crabronidae","Trypoxylon","Trypoxylon clavicerum"
"Arthropoda","Insecta","Hymenoptera","Crabronidae","Trypoxylon","Trypoxylon deceptorium"
"Arthropoda","Insecta","Hymenoptera","Crabronidae","Trypoxylon","Trypoxylon figulus"
"Arthropoda","Insecta","Hymenoptera","Crabronidae","Trypoxylon","Trypoxylon kolazyi"
"Arthropoda","Insecta","Hymenoptera","Crabronidae","Trypoxylon","Trypoxylon kostylevi"
"Arthropoda","Insecta","Hymenoptera","Crabronidae","Trypoxylon","Trypoxylon medium"
"Arthropoda","Insecta","Hymenoptera","Crabronidae","Trypoxylon","Trypoxylon minus"
"Platyhelminthes","Cestoda","Cyclophyllidea","Hymenolepididae","Tschertkovilepis","Tschertkovilepis setigera"
"Arthropoda","Insecta","Hemiptera","Aphididae","Tuberculatus","Tuberculatus annulatus"
"Arthropoda","Insecta","Hemiptera","Aphididae","Tuberculatus","Tuberculatus querceus"
"Arthropoda","Insecta","Hemiptera","Lachnidae","Tuberolachnus","Tuberolachnus salignus"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubifex","Tubifex blanchardi"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubifex","Tubifex montanus"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubifex","Tubifex newaensis"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubifex","Tubifex smirnowi"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubifex","Tubifex tubifex"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubificoides","Tubificoides benedii"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubificoides","Tubificoides brownae"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubificoides","Tubificoides diazi"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubificoides","Tubificoides heterochaetus"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubificoides","Tubificoides insularis"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubificoides","Tubificoides parapectinatus"
"Annelida","Clitellata","Haplotaxida","Naididae","Tubificoides","Tubificoides pseudogaster"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura cyrnea"
"Nemertea","Palaeonemertea",NA,"Tubulanidae","Tubulanus","Tubulanus polymorphus"
"Nemertea","Palaeonemertea",NA,"Tubulanidae","Tubulanus","Tubulanus superbus"
"Cnidaria","Hydrozoa","Anthoathecata","Tubulariidae","Tubularia","Tubularia indivisa"
"Bryozoa","Stenolaemata","Tubuliporida","Tubuliporidae","Tubulipora","Tubulipora liliacea"
"Arthropoda","Insecta","Hemiptera","Miridae","Tuponia","Tuponia hippophaes"
"Mollusca","Gastropoda",NA,"Pyramidellidae","Turbonilla","Turbonilla lactea"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus atrogularis"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus eunomus"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus iliacus"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus merula"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus naumanni"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus obscurus"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus philomelos"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus pilaris"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus ruficollis"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus torquatus"
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus viscivorus"
"Mollusca","Gastropoda",NA,"Turritellidae","Turritella","Turritella communis"
"Arthropoda","Insecta","Hemiptera","Cicadellidae","Turrutus","Turrutus socialis"
"Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"Arthropoda","Insecta","Lepidoptera","Gelechiidae","Tuta","Tuta absoluta"
"Arthropoda","Insecta","Diptera","Chironomidae","Tvetenia","Tvetenia bavarica"
"Arthropoda","Insecta","Diptera","Chironomidae","Tvetenia","Tvetenia calvescens"
"Arthropoda","Insecta","Diptera","Chironomidae","Tvetenia","Tvetenia verralli"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius breviusculus"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius junceus"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius meliloti"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius parallelus"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius picirostris"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius pusillus"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius quinquepunctatus"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius schneideri"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius squamulatus"
"Arthropoda","Insecta","Coleoptera","Curculionidae","Tychius","Tychius stephensi"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Tychus","Tychus niger"
"Nematoda","Enoplea","Dorylaimida","Tylencholaimellidae","Tylencholaimellus","Tylencholaimellus affinis"
"Nematoda","Enoplea","Dorylaimida","Tylencholaimidae","Tylencholaimus","Tylencholaimus mirabilis"
"Nematoda","Enoplea","Dorylaimida","Tylencholaimidae","Tylencholaimus","Tylencholaimus proximus"
"Nematoda","Enoplea","Dorylaimida","Tylencholaimidae","Tylencholaimus","Tylencholaimus teres"
"Nematoda","Chromadorea","Rhabditida","Telotylenchidae","Tylenchorhynchus","Tylenchorhynchus clarus"
"Nematoda","Chromadorea","Rhabditida","Telotylenchidae","Tylenchorhynchus","Tylenchorhynchus claytoni"
"Nematoda","Chromadorea","Rhabditida","Tylenchidae","Tylenchus","Tylenchus arcuatus"
"Nematoda","Chromadorea","Rhabditida","Tylenchidae","Tylenchus","Tylenchus davainei"
"Nematoda","Chromadorea","Plectida","Plectidae","Tylocephalus","Tylocephalus auriculatus"
"Platyhelminthes","Trematoda","Diplostomida","Diplostomidae","Tylodelphys","Tylodelphys clavata"
"Platyhelminthes","Trematoda","Diplostomida","Diplostomidae","Tylodelphys","Tylodelphys excavata"
"Nematoda","Enoplea","Triplonchida","Diphtherophoridae","Tylolaimophorus","Tylolaimophorus typicus"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tymmophorus","Tymmophorus obscuripes"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Tymmophorus","Tymmophorus suspiciosus"
"Arthropoda","Insecta","Coleoptera","Mycetophagidae","Typhaea","Typhaea stercorea"
"Arthropoda","Insecta","Coleoptera","Geotrupidae","Typhaeus","Typhaeus typhoeus"
"Arthropoda","Insecta","Diptera","Anthomyzidae","Typhamyza","Typhamyza bifasciata"
"Arthropoda","Insecta","Hemiptera","Cicadellidae","Typhlocyba","Typhlocyba quercus"
"Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Typhlodromus","Typhlodromus baccettii"
